2024-01-21 08:22:06,481: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:06[0m
2024-01-21 08:22:06,483: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:06,485: root: INFO: Current backtesting datetime 2020-01-22 16:00:00-05:00
2024-01-21 08:22:06,486: root: INFO: Current backtesting datetime 2020-01-23 09:30:00-05:00
2024-01-21 08:22:06,488: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:06[0m
2024-01-21 08:22:06,488: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:06,490: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:07,408: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:07[0m
2024-01-21 08:22:07,410: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:07,411: root: INFO: Current backtesting datetime 2020-01-23 16:00:00-05:00
2024-01-21 08:22:07,411: root: INFO: Current backtesting datetime 2020-01-24 09:30:00-05:00
2024-01-21 08:22:07,413: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:07[0m
2024-01-21 08:22:07,413: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:07,415: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:09,122: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:09[0m
2024-01-21 08:22:09,123: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:09,124: root: INFO: Current backtesting datetime 2020-01-24 16:00:00-05:00
2024-01-21 08:22:09,125: root: INFO: Current backtesting datetime 2020-01-25 09:30:00-05:00
2024-01-21 08:22:09,126: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-21 08:22:09,128: root: INFO: Current backtesting datetime 2020-01-25 09:29:00-05:00
2024-01-21 08:22:09,130: root: INFO: Current backtesting datetime 2020-01-25 09:29:00-05:00
2024-01-21 08:22:09,130: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-21 08:22:09,131: root: INFO: Current backtesting datetime 2020-01-27 08:30:00-05:00
2024-01-21 08:22:09,132: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-21 08:22:09,135: root: INFO: Current backtesting datetime 2020-01-27 09:30:00-05:00
2024-01-21 08:22:09,135: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-21 08:22:09,143: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:09[0m
2024-01-21 08:22:09,143: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:09,145: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:10,944: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:10[0m
2024-01-21 08:22:10,945: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:10,946: root: INFO: Current backtesting datetime 2020-01-27 16:00:00-05:00
2024-01-21 08:22:10,947: root: INFO: Current backtesting datetime 2020-01-28 09:30:00-05:00
2024-01-21 08:22:10,948: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:10[0m
2024-01-21 08:22:10,948: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:10,949: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:12,660: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:12[0m
2024-01-21 08:22:12,662: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:12,663: root: INFO: Current backtesting datetime 2020-01-28 16:00:00-05:00
2024-01-21 08:22:12,663: root: INFO: Current backtesting datetime 2020-01-29 09:30:00-05:00
2024-01-21 08:22:12,664: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:12[0m
2024-01-21 08:22:12,665: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:12,666: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:14,443: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:14[0m
2024-01-21 08:22:14,444: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:14,446: root: INFO: Current backtesting datetime 2020-01-29 16:00:00-05:00
2024-01-21 08:22:14,446: root: INFO: Current backtesting datetime 2020-01-30 09:30:00-05:00
2024-01-21 08:22:14,447: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:14[0m
2024-01-21 08:22:14,447: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:14,448: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:15,855: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:15[0m
2024-01-21 08:22:15,857: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:15,859: root: INFO: Current backtesting datetime 2020-01-30 16:00:00-05:00
2024-01-21 08:22:15,859: root: INFO: Current backtesting datetime 2020-01-31 09:30:00-05:00
2024-01-21 08:22:15,861: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:15[0m
2024-01-21 08:22:15,862: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:15,864: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:18,023: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:18[0m
2024-01-21 08:22:18,029: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:18,034: root: INFO: Current backtesting datetime 2020-01-31 16:00:00-05:00
2024-01-21 08:22:18,034: root: INFO: Current backtesting datetime 2020-02-01 09:30:00-05:00
2024-01-21 08:22:18,039: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-21 08:22:18,042: root: INFO: Current backtesting datetime 2020-02-01 09:29:00-05:00
2024-01-21 08:22:18,049: root: INFO: Current backtesting datetime 2020-02-01 09:29:00-05:00
2024-01-21 08:22:18,049: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-21 08:22:18,051: root: INFO: Current backtesting datetime 2020-02-03 08:30:00-05:00
2024-01-21 08:22:18,053: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-21 08:22:18,056: root: INFO: Current backtesting datetime 2020-02-03 09:30:00-05:00
2024-01-21 08:22:18,057: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-21 08:22:18,066: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:18[0m
2024-01-21 08:22:18,066: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:18,069: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:19,393: root: INFO: [32mNew market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status unprocessed was submitted.[0m
2024-01-21 08:22:19,404: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:19[0m
2024-01-21 08:22:19,404: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:19,404: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:19,405: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:19,406: root: INFO: market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status new was sent to broker backtesting
2024-01-21 08:22:19,406: root: INFO: market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status new was sent to broker backtesting
2024-01-21 08:22:19,406: root: INFO: [32mFilled Transaction: sell 155.0 of SPY at 323.35000610 USD per share[0m
2024-01-21 08:22:19,406: root: INFO: market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status new was filled
2024-01-21 08:22:19,614: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:19,617: root: INFO: Current backtesting datetime 2020-02-03 16:00:00-05:00
2024-01-21 08:22:19,618: root: INFO: Current backtesting datetime 2020-02-04 09:30:00-05:00
2024-01-21 08:22:19,669: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:19[0m
2024-01-21 08:22:19,670: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:19,671: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:20,640: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:20[0m
2024-01-21 08:22:20,640: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:20,640: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:20,641: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:20,641: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:20,641: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:20,642: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:20,644: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:20,645: root: INFO: Current backtesting datetime 2020-02-04 16:00:00-05:00
2024-01-21 08:22:20,646: root: INFO: Current backtesting datetime 2020-02-05 09:30:00-05:00
2024-01-21 08:22:20,649: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:20[0m
2024-01-21 08:22:20,650: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:20,651: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:22,521: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:22[0m
2024-01-21 08:22:22,521: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:22,521: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:22,523: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:22,523: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:22,523: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:22,525: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:22,528: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:22,530: root: INFO: Current backtesting datetime 2020-02-05 16:00:00-05:00
2024-01-21 08:22:22,530: root: INFO: Current backtesting datetime 2020-02-06 09:30:00-05:00
